ticker,company_name,cik,cik10,form,filing_date,report_date,acceptance_datetime,accession_number,primary_document,document_url,local_path
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2023-01-19,2022-12-31,2023-01-19T21:14:25.000Z,0000080424-23-000014,pg-20221231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000014/pg-20221231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2023-01-19_10-Q_000008042423000014.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2023-04-21,2023-03-31,2023-04-21T20:10:59.000Z,0000080424-23-000046,pg-20230331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000046/pg-20230331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2023-04-21_10-Q_000008042423000046.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2023-08-04,2023-06-30,2023-08-04T20:16:13.000Z,0000080424-23-000073,pg-20230630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000073/pg-20230630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2023-08-04_10-K_000008042423000073.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2023-10-18,2023-09-30,2023-10-18T20:07:40.000Z,0000080424-23-000103,pg-20230930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000103/pg-20230930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2023-10-18_10-Q_000008042423000103.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2024-01-23,2023-12-31,2024-01-23T21:11:37.000Z,0000080424-24-000018,pg-20231231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000018/pg-20231231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2024-01-23_10-Q_000008042424000018.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2024-04-19,2024-03-31,2024-04-19T20:17:56.000Z,0000080424-24-000051,pg-20240331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000051/pg-20240331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2024-04-19_10-Q_000008042424000051.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2024-08-05,2024-06-30,2024-08-05T20:16:53.000Z,0000080424-24-000083,pg-20240630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2024-08-05_10-K_000008042424000083.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2024-10-18,2024-09-30,2024-10-18T20:15:59.000Z,0000080424-24-000113,pg-20240930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000113/pg-20240930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2024-10-18_10-Q_000008042424000113.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2025-01-22,2024-12-31,2025-01-22T21:16:26.000Z,0000080424-25-000013,pg-20241231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000013/pg-20241231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2025-01-22_10-Q_000008042425000013.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2025-04-24,2025-03-31,2025-04-24T20:20:00.000Z,0000080424-25-000037,pg-20250331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000037/pg-20250331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2025-04-24_10-Q_000008042425000037.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2025-08-04,2025-06-30,2025-08-04T20:20:16.000Z,0000080424-25-000076,pg-20250630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/pg-20250630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2025-08-04_10-K_000008042425000076.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2025-10-24,2025-09-30,2025-10-24T20:24:02.000Z,0000080424-25-000245,pg-20250930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000245/pg-20250930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2025-10-24_10-Q_000008042425000245.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2026-01-23,2025-12-31,2026-01-23T02:51:22.000Z,0000080424-26-000011,pg-20251231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042426000011/pg-20251231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2026-01-23_10-Q_000008042426000011.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2026-04-24,2026-03-31,2026-04-24T20:14:30.000Z,0000080424-26-000060,pg-20260331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042426000060/pg-20260331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2026-04-24_10-Q_000008042426000060.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2026-08-04,2026-06-30,2026-08-04T20:11:35.000Z,0000080424-26-000103,pg-20260630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042426000103/pg-20260630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2026-08-04_10-K_000008042426000103.htm
